,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.06,4.45,4.2,4.38,4.8,5.74,4.99,4.04,5.1,5.3,5.33,4.29,5.13
Expenses,2.64,4.06,3.83,3.75,3.99,4.8,4.29,3.9,4.75,4.56,4.52,4.34,5.03
Operating Profit,0.42,0.39,0.37,0.63,0.81,0.94,0.7,0.14,0.35,0.74,0.81,-0.05,0.1
OPM %,13.73,8.76,8.81,14.38,16.88,16.38,14.03,3.47,6.86,13.96,15.2,-1.17,1.95
Other Income,0.19,0.5,0.09,0.19,0.18,0.07,0.13,0.02,0.27,0.29,0.17,0.33,0.29
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.05,0.04,0.04
Profit before tax,0.58,0.86,0.43,0.8,0.97,0.99,0.81,0.15,0.6,1.0,0.93,0.24,0.35
Tax %,24.14,19.77,4.65,18.75,31.96,24.24,23.46,6.67,30.0,19.0,-8.6,58.33,0.0
Net Profit,0.44,0.7,0.41,0.65,0.66,0.74,0.62,0.14,0.42,0.81,1.02,0.11,0.34
EPS in Rs,0.38,0.6,0.35,0.56,0.57,0.64,0.54,0.12,0.36,0.7,0.88,0.09,0.29
