,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,57.51,63.01,63.01,63.01,63.01,63.03,63.0,63.0,67.98,67.99,67.99,67.99
DIIs,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.3,0.3,0.3,0.3
Public,42.09,36.64,36.64,36.64,36.64,36.62,36.65,36.65,31.7,31.72,31.7,31.71
No. of Shareholders,10888.0,10760.0,10695.0,10732.0,10719.0,10736.0,10694.0,10699.0,10657.0,10723.0,10688.0,10660.0
