,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,7,7,8,8.0
Reserves,7,6,7,6,4,7,11,15,16,21,29,38,38.0
Preference Capital,0,0,2,2,2,0,0,0,0,0,1,1,
Borrowings,7,21,38,42,53,49,26,23,22,55,76,89,128.0
Other Liabilities,2,4,6,28,42,44,66,95,96,51,46,34,21.0
Total Liabilities,22,36,57,82,105,107,109,138,140,133,158,169,196.0
Fixed Assets,7,7,6,61,59,64,65,60,55,71,61,55,104.0
CWIP,1,10,33,0,4,0,0,9,18,7,16,46,3.0
Investments,0,0,0,0,0,0,0,0,0,0,1,0,0.0
Other Assets,14,19,18,21,43,42,44,69,66,55,80,68,88.0
Total Assets,22,36,57,82,105,107,109,138,140,133,158,169,196.0
