,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.87,56.87,56.85,57.51,63.01,63.03,67.99,67.99
DIIs,0.61,0.61,0.61,0.61,0.35,0.35,0.3,0.3
Public,42.52,42.52,42.55,41.89,36.64,36.62,31.72,31.71
No. of Shareholders,11955.0,11785.0,11031.0,10800.0,10760.0,10736.0,10723.0,10660.0
