,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01,2023-10-01
Promoters,73.46,73.46,65.86,65.93,65.92,65.93,55.5
FIIs,0.0,0.0,16.34,16.1,16.09,15.97,14.45
DIIs,9.69,16.46,0.0,0.0,0.0,0.0,0.0
Public,16.85,10.08,17.79,17.97,17.98,18.1,30.04
No. of Shareholders,165.0,85.0,100.0,138.0,190.0,257.0,397.0
