,2022-03-01,2023-03-01,2023-10-01
Promoters,73.46,65.93,55.5
FIIs,0.0,16.1,14.45
DIIs,16.46,0.0,0.0
Public,10.08,17.97,30.04
No. of Shareholders,85.0,138.0,397.0
