,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,30,31,108
Reserves,25,35,43,153,217
Borrowings,30,31,42,283,157
Other Liabilities,31,50,86,60,50
Total Liabilities,96,126,202,526,533
Fixed Assets,66,65,81,131,393
CWIP,0,0,5,0,0
Investments,3,6,2,5,4
Other Assets,27,55,113,390,136
Total Assets,96,126,202,526,533
