,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,25.0,36,31,41
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,25.0,36,31,41
Working Capital Days,-8.0,-17,-12,126
ROCE %,,23,44,27
