,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,94.65,78.51,78.51,78.51,78.51,78.5,78.5,78.5,74.98,74.98
FIIs,0.0,3.88,5.05,5.18,4.43,4.43,3.99,3.99,5.84,6.01
DIIs,0.77,4.73,4.28,4.02,4.51,4.48,4.65,4.76,6.41,5.23
Public,4.58,12.88,12.16,12.29,12.55,12.58,12.86,12.74,12.78,13.79
No. of Shareholders,31.0,244336.0,242642.0,263593.0,270446.0,270616.0,275102.0,270823.0,266971.0,285259.0
