,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.5,19.92,19.1,22.83,21.86,22.67,25.33,33.18,28.67,33.05,29.62,36.74,32.57
Expenses,19.5,18.12,18.39,21.7,20.69,22.35,25.17,32.6,27.91,31.58,27.24,33.07,28.86
Operating Profit,2.0,1.8,0.71,1.13,1.17,0.32,0.16,0.58,0.76,1.47,2.38,3.67,3.71
OPM %,9.3,9.04,3.72,4.95,5.35,1.41,0.63,1.75,2.65,4.45,8.04,9.99,11.39
Other Income,0.14,0.12,0.23,0.13,0.13,0.16,0.2,0.15,0.12,0.13,0.13,0.13,0.13
Interest,0.07,0.07,0.07,0.1,0.19,0.17,0.0,0.21,0.28,0.18,0.2,0.14,0.09
Depreciation,0.18,0.18,0.06,0.11,0.19,0.18,0.17,0.32,0.4,0.41,0.37,0.36,0.4
Profit before tax,1.89,1.67,0.81,1.05,0.92,0.13,0.19,0.2,0.2,1.01,1.94,3.3,3.35
Tax %,24.87,24.55,25.93,24.76,25.0,15.38,42.11,35.0,15.0,24.75,25.26,26.67,25.07
Net Profit,1.42,1.25,0.6,0.78,0.69,0.1,0.11,0.12,0.16,0.75,1.45,2.43,2.51
EPS in Rs,5.37,4.72,2.27,2.95,2.61,0.38,0.42,0.45,0.6,2.83,5.48,9.18,9.48
