,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.64,15.16,14.92,10.47,19.83,20.41,20.41,25.42,22.78,20.84,23.03,18.96,19.13
Expenses,13.68,14.59,15.5,9.46,20.04,20.27,20.27,25.23,23.02,20.77,22.46,18.79,18.88
Operating Profit,-0.04,0.57,-0.58,1.01,-0.21,0.14,0.14,0.19,-0.24,0.07,0.57,0.17,0.25
OPM %,-0.29,3.76,-3.89,9.65,-1.06,0.69,0.69,0.75,-1.05,0.34,2.48,0.9,1.31
Other Income,0.04,0.06,0.24,0.02,0.02,0.01,0.01,0.01,0.04,0.48,0.1,0.1,0.02
Interest,0.0,0.01,0.03,0.01,0.0,0.03,0.03,0.1,0.13,0.15,0.13,0.14,0.16
Depreciation,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.08,0.09,0.1,0.06,0.08,0.08
Profit before tax,-0.08,0.54,-0.45,0.95,-0.25,0.06,0.06,0.02,-0.42,0.3,0.48,0.05,0.03
Tax %,0.0,0.0,-175.56,0.0,-132.0,16.67,16.67,0.0,30.95,0.0,-12.5,20.0,-33.33
Net Profit,-0.08,0.53,-1.25,0.96,-0.59,0.05,0.05,0.02,-0.29,0.3,0.54,0.04,0.03
EPS in Rs,-0.16,1.03,-2.44,1.87,-1.15,0.1,0.1,0.04,-0.57,0.59,1.05,0.08,0.06
