,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,23.0,36,29,52,28,23,49
Inventory Days,165.0,196,169,251,174,150,172
Days Payable,28.0,31,21,63,9,14,13
Cash Conversion Cycle,161.0,201,177,240,193,159,207
Working Capital Days,121.0,111,116,133,123,107,166
ROCE %,,30,22,18,21,28,17
