,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,105.77,132.6,148.66,94.28,122.5,134.47,154.31,139.33,141.15,153.33,164.87,152.33,158.03
Expenses,85.06,108.67,124.67,90.72,112.08,123.57,135.05,129.4,130.95,137.27,144.82,140.73,140.45
Operating Profit,20.71,23.93,23.99,3.56,10.42,10.9,19.26,9.93,10.2,16.06,20.05,11.6,17.58
OPM %,19.58,18.05,16.14,3.78,8.51,8.11,12.48,7.13,7.23,10.47,12.16,7.62,11.12
Other Income,1.91,0.99,3.71,3.65,3.66,2.68,1.98,2.56,3.57,1.3,0.96,0.73,0.2
Interest,0.0,0.01,0.24,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03,0.0,0.0
Depreciation,5.96,5.84,6.29,5.26,5.29,5.34,5.52,4.83,4.89,5.04,5.24,5.13,5.16
Profit before tax,16.66,19.07,21.17,1.95,8.79,8.24,15.7,7.66,8.88,12.3,15.74,7.2,12.62
Tax %,30.79,32.41,32.5,11.28,38.45,16.5,16.75,24.41,27.03,25.45,23.63,28.06,24.01
Net Profit,11.53,12.89,14.29,1.73,5.41,6.88,13.07,5.79,6.48,9.17,12.02,5.18,9.59
EPS in Rs,14.57,16.41,18.41,2.24,7.0,8.9,16.91,7.49,8.38,11.86,15.55,6.7,12.41
