,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.09,1.81,2.06,0.22
Cash from Investing Activity,-0.65,-1.17,-0.3,-0.13
Cash from Financing Activity,-0.81,-0.47,0.79,12.29
Net Cash Flow,-1.55,0.17,2.55,12.38
