,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,6.06,4.42
Reserves,1.78,2.9,4.92,13.6,12.7
Borrowings,0.9,0.49,1.28,0.0,0.0
Other Liabilities,5.46,4.89,4.84,8.39,13.84
Total Liabilities,8.15,8.29,11.05,28.05,32.6
Fixed Assets,3.17,2.91,2.67,2.28,4.3
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.01,0.01,0.0,0.0
Other Assets,4.97,5.37,8.37,25.77,28.3
Total Assets,8.15,8.29,11.05,28.05,32.6
