,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.12,54.12,54.12,54.12,54.12,54.12,54.12,54.12,54.12
Public,45.88,45.88,45.88,45.88,45.88,45.88,45.88,45.88,45.87
No. of Shareholders,579.0,636.0,670.0,707.0,752.0,808.0,1400.0,1415.0,1421.0
