,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,32.49,23.63,23.63,2.58,25.24,2.56,6.44,0.3,6.72,1.02,11.68,5.22,11.95
Expenses,28.63,22.86,22.86,1.07,26.29,5.17,9.76,0.24,6.58,0.95,10.96,5.01,11.14
Operating Profit,3.86,0.77,0.77,1.51,-1.05,-2.61,-3.32,0.06,0.14,0.07,0.72,0.21,0.81
OPM %,11.88,3.26,3.26,58.53,-4.16,-101.95,-51.55,20.0,2.08,6.86,6.16,4.02,6.78
Other Income,0.01,0.06,0.06,-4.44,0.01,0.0,0.04,0.0,0.0,0.0,0.02,0.16,0.03
Interest,0.86,0.24,0.24,0.06,0.0,0.0,0.38,0.01,0.0,0.0,0.2,0.01,0.0
Depreciation,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17
Profit before tax,2.83,0.41,0.41,-3.17,-1.22,-2.79,-3.84,-0.13,-0.04,-0.11,0.36,0.19,0.67
Tax %,8.48,-29.27,-29.27,0.0,0.0,0.0,0.26,0.0,0.0,0.0,-8.33,0.0,0.0
Net Profit,2.58,0.53,0.53,-3.16,-1.22,-2.79,-3.83,-0.13,-0.04,-0.11,0.39,0.19,0.67
EPS in Rs,1.03,0.21,0.21,-1.27,-0.49,-1.12,-1.53,-0.05,-0.02,-0.04,0.16,0.08,0.27
