,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,258,305,360,426,497,587,669,748,758,765,928,1132,1184
Borrowings,237,278,314,309,408,305,573,444,428,139,223,163,212
Other Liabilities,208,195,213,236,282,258,301,303,308,304,355,336,320
Total Liabilities,713,788,896,981,1195,1159,1553,1505,1503,1217,1515,1640,1725
Fixed Assets,230,305,349,332,398,409,439,519,548,487,498,477,467
CWIP,15,16,3,7,5,36,93,8,4,3,2,5,10
Investments,3,0,0,0,15,0,33,25,25,52,49,135,132
Other Assets,465,466,543,641,778,714,989,953,926,676,967,1022,1117
Total Assets,713,788,896,981,1195,1159,1553,1505,1503,1217,1515,1640,1725
