,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.94,-3.75,-2.65,1.73,2.06,-1.41,-0.65,-0.24,-0.52,-2.24,1.17,0.86
Cash from Investing Activity,-0.19,0.0,0.0,0.0,0.0,-0.4,0.64,0.73,0.0,-0.42,-0.07,-0.41
Cash from Financing Activity,2.07,3.84,2.46,-1.74,-0.19,0.0,0.0,0.0,0.0,3.23,-1.35,-0.74
Net Cash Flow,-0.06,0.09,-0.19,-0.01,1.88,-1.81,0.0,0.49,-0.52,0.58,-0.26,-0.29
