,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.71,4.1,4.1,5.34,10.69,36.34
Reserves,-0.34,-0.34,-0.33,-0.32,0.05,0.26,2.07,2.68,4.54,4.97,7.4,2.98,8.8
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,4.74,19.22,27.44,27.84,76.7,89.73,0.0
Other Liabilities,0.01,0.02,0.02,0.08,0.15,0.11,2.99,0.5,1.01,2.23,1.57,2.87,87.89
Total Liabilities,2.67,2.68,2.69,2.76,3.2,3.37,12.8,26.11,37.09,39.14,91.01,106.27,133.03
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.13,1.43,2.07,2.25,2.9,6.83
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.66,2.66,2.66,0.0,0.43,0.0,0.0,0.44,0.33,0.65,0.71,0.06,0.06
Other Assets,0.01,0.02,0.03,2.76,2.77,3.37,12.58,24.54,35.33,36.42,88.05,103.31,126.14
Total Assets,2.67,2.68,2.69,2.76,3.2,3.37,12.8,26.11,37.09,39.14,91.01,106.27,133.03
