,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1071.0,1692.0,1888.0,1125.0,1345.0,2263.0,1870.0,2457.0,1954.0,2317.0,2145.0,2004.0,1429.0
Expenses,855.0,1447.0,1965.0,1540.0,1647.0,2146.0,2188.0,2847.0,2510.0,2363.0,2160.0,1738.0,1872.0
Operating Profit,216.0,245.0,-77.0,-415.0,-301.0,116.0,-318.0,-390.0,-555.0,-46.0,-15.0,265.0,-443.0
OPM %,20.0,14.0,-4.0,-37.0,-22.0,5.0,-17.0,-16.0,-28.0,-2.0,-1.0,13.0,-31.0
Other Income,234.0,179.0,229.0,170.0,187.0,337.0,255.0,17.0,147.0,506.0,354.0,263.0,297.0
Interest,139.0,109.0,94.0,137.0,114.0,88.0,144.0,130.0,143.0,115.0,120.0,123.0,114.0
Depreciation,416.0,382.0,315.0,349.0,343.0,323.0,279.0,281.0,282.0,235.0,225.0,208.0,189.0
Profit before tax,-106.0,-67.0,-257.0,-731.0,-571.0,42.0,-485.0,-784.0,-833.0,110.0,-6.0,198.0,-449.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-106.0,-67.0,-257.0,-731.0,-571.0,42.0,-485.0,-784.0,-833.0,110.0,-6.0,198.0,-449.0
EPS in Rs,-1.76,-1.11,-4.28,-12.16,-9.49,0.71,-8.06,-13.02,-13.85,1.84,-0.1,3.28,-6.56
