,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,711,479,1036,456,1784,228,1004,82
Cash from Investing Activity,-275,-492,-825,-145,-161,212,-148,550
Cash from Financing Activity,-379,-43,-110,-364,-1660,-437,-878,-610
Net Cash Flow,58,-56,100,-53,-37,3,-22,22
