,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.99,53.49,49.95,24.45,68.23,61.09,52.04,44.13,65.69,51.37,40.57,46.88,64.18
Expenses,21.07,47.38,46.35,23.09,58.68,55.48,47.4,40.88,60.64,47.09,37.69,42.91,59.29
Operating Profit,1.92,6.11,3.6,1.36,9.55,5.61,4.64,3.25,5.05,4.28,2.88,3.97,4.89
OPM %,8.35,11.42,7.21,5.56,14.0,9.18,8.92,7.36,7.69,8.33,7.1,8.47,7.62
Other Income,0.11,0.2,0.15,0.13,0.11,0.18,0.16,0.15,0.09,0.04,0.25,0.11,0.09
Interest,0.68,0.83,0.83,0.94,1.28,1.24,1.21,1.09,1.31,0.73,0.77,0.91,1.04
Depreciation,0.27,0.27,0.33,0.4,0.42,0.43,0.45,0.43,0.45,0.45,0.44,0.45,0.46
Profit before tax,1.08,5.21,2.59,0.15,7.96,4.12,3.14,1.88,3.38,3.14,1.92,2.72,3.48
Tax %,0.0,23.22,27.8,40.0,26.38,25.0,32.48,18.09,26.04,26.11,27.6,25.74,25.57
Net Profit,1.08,4.0,1.88,0.09,5.86,3.09,2.12,1.55,2.51,2.33,1.38,2.02,2.59
EPS in Rs,0.94,3.49,1.64,0.08,5.11,2.69,1.85,1.35,2.19,2.03,1.2,1.76,2.26
