,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99
DIIs,1.82,1.82,1.82,1.82,1.79,1.77,1.77,1.77
Public,45.19,45.19,45.19,45.19,45.22,45.24,45.24,45.23
No. of Shareholders,992.0,998.0,1004.0,1005.0,1034.0,1214.0,1250.0,1254.0
