,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99
DIIs,1.82,1.79,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77
Public,45.19,45.22,45.24,45.24,45.24,45.24,45.24,45.24,45.24,45.24,45.24,45.23
No. of Shareholders,1018.0,1034.0,1106.0,1114.0,1152.0,1214.0,1227.0,1223.0,1236.0,1250.0,1247.0,1254.0
