,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.63,56.04,56.4,56.78,57.61,58.07,58.31,58.31
Public,45.37,43.96,43.6,43.22,42.39,41.93,41.68,41.68
No. of Shareholders,2267.0,2144.0,2120.0,1999.0,2062.0,2056.0,2363.0,2963.0
