,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.2,9.04,8.59,6.6,10.69,11.38,13.81,13.15,12.94,12.55,12.8,12.89,15.35
Expenses,7.55,7.72,7.35,5.84,9.41,10.32,11.9,10.8,10.92,10.18,11.22,10.75,12.08
Operating Profit,1.65,1.32,1.24,0.76,1.28,1.06,1.91,2.35,2.02,2.37,1.58,2.14,3.27
OPM %,17.93,14.6,14.44,11.52,11.97,9.31,13.83,17.87,15.61,18.88,12.34,16.6,21.3
Other Income,0.3,0.25,0.27,0.28,0.28,0.21,0.21,0.19,0.21,0.24,0.29,0.32,0.36
Interest,0.03,0.07,0.06,0.03,0.03,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.01
Depreciation,0.32,0.32,0.35,0.39,0.4,0.4,0.4,0.38,0.39,0.39,0.38,0.35,0.35
Profit before tax,1.6,1.18,1.1,0.62,1.13,0.84,1.71,2.14,1.83,2.21,1.47,2.1,3.27
Tax %,24.38,19.49,35.45,25.81,24.78,26.19,33.92,22.43,24.04,25.79,28.57,26.19,28.13
Net Profit,1.21,0.94,0.71,0.45,0.85,0.62,1.13,1.66,1.39,1.64,1.05,1.54,2.35
EPS in Rs,3.52,2.74,2.07,1.31,2.47,1.8,3.29,4.83,4.05,4.77,3.06,4.48,6.84
