,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88.51,75.93,44.8,9.35
Inventory Days,230.98,265.17,20.21,75.49
Days Payable,184.08,137.78,35.54,21.67
Cash Conversion Cycle,135.42,203.32,29.48,63.16
Working Capital Days,126.16,170.12,11.66,37.09
ROCE %,,4.71,17.42,83.21
