,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.72,0.39,5.74,4.03
Cash from Investing Activity,-0.59,-0.49,-1.88,-0.56
Cash from Financing Activity,0.14,-0.23,-2.6,0.54
Net Cash Flow,0.27,-0.33,1.27,4.02
