,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59
Reserves,100.42,100.13,99.2,99.1,99.14,99.79,105.22,103.55,96.0,98.29,109.8,111.51,117.62
Borrowings,0.33,0.4,0.2,0.08,0.07,0.21,0.52,0.39,0.34,0.18,0.04,0.01,0.1
Other Liabilities,3.96,4.82,2.96,1.78,1.64,0.76,0.7000000000000001,0.97,2.05,1.73,7.29,2.79,3.6
Total Liabilities,110.3,110.94,107.95,106.55,106.44,106.35,112.03,110.5,103.98,105.79,122.72,119.9,126.91
Fixed Assets,9.85,9.53,8.91,8.34,7.88,7.53,7.43,6.8100000000000005,6.38,4.55,3.62,3.35,3.37
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,15.96,7.38,10.85,10.34,19.35,34.23,34.76,29.5,21.37,72.68,81.4,82.04,87.49
Other Assets,84.49,94.03,88.19,87.87,79.21,64.59,69.84,74.19,76.23,28.56,37.7,34.51,36.05
Total Assets,110.3,110.94,107.95,106.55,106.44,106.35,112.03,110.5,103.98,105.79,122.72,119.9,126.91
