,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.41
Public,26.59,26.59,26.59,26.59,26.59,26.59,26.59,26.6,26.6,26.59,26.6,26.59
No. of Shareholders,3075.0,3059.0,3155.0,3704.0,4487.0,4447.0,5444.0,5719.0,5943.0,6609.0,7201.0,7907.0
