,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,286,176,116,113,262,481,279,-5,-37,279,140,53
Cash from Investing Activity,-165,-96,-46,-161,-59,-285,-303,13,178,-359,-45,-5
Cash from Financing Activity,-136,-76,-70,36,-121,53,-188,-33,-97,33,32,-91
Net Cash Flow,-15,4,-1,-12,82,249,-212,-25,43,-48,127,-43
