,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,44
Reserves,440,478,538,585,673,772,891,1004,1048,1126,1233,1505,1690
Borrowings,328,431,381,310,289,226,179,97,135,146,157,333,333
Other Liabilities,253,248,253,272,308,334,398,445,352,409,438,512,581
Total Liabilities,1044,1179,1194,1189,1292,1354,1491,1568,1558,1704,1850,2373,2648
Fixed Assets,555,725,713,667,597,577,555,613,741,703,689,733,730
CWIP,74,24,9,4,6,9,11,17,19,8,6,5,3
Investments,0,0,0,0,18,8,20,6,61,34,32,72,33
Other Assets,416,430,472,518,672,760,904,934,737,959,1124,1563,1882
Total Assets,1044,1179,1194,1189,1292,1354,1491,1568,1558,1704,1850,2373,2648
