,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,14,14,14,14,14,14,14
Reserves,423,497,556,550,577,647,728,837,855,1078,1244,1435,1511
Borrowings,69,78,96,64,42,22,6,4,1,0,0,0,0
Other Liabilities,688,541,869,519,417,461,536,576,561,641,731,815,861
Total Liabilities,1195,1129,1535,1149,1051,1144,1284,1431,1431,1733,1989,2264,2386
Fixed Assets,207,211,287,265,235,230,210,202,189,185,184,180,174
CWIP,2,21,5,1,3,1,2,3,8,1,5,20,39
Investments,23,32,12,30,36,19,24,69,177,271,468,326,402
Other Assets,963,864,1231,853,776,894,1049,1158,1058,1277,1332,1738,1771
Total Assets,1195,1129,1535,1149,1051,1144,1284,1431,1431,1733,1989,2264,2386
