,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,481.0,535.0,633.0,606.0,690.0,738.0,794.0,901.0,865.0,890.0,956.0,920.0,889.0
Expenses,432.0,430.0,502.0,498.0,613.0,666.0,706.0,769.0,767.0,850.0,907.0,851.0,829.0
Operating Profit,49.0,105.0,131.0,107.0,77.0,72.0,89.0,132.0,98.0,40.0,48.0,69.0,60.0
OPM %,10.0,20.0,21.0,18.0,11.0,10.0,11.0,15.0,11.0,5.0,5.0,8.0,7.0
Other Income,8.0,12.0,6.0,7.0,8.0,9.0,4.0,5.0,10.0,10.0,13.0,17.0,14.0
Interest,1.0,2.0,3.0,6.0,4.0,4.0,6.0,8.0,10.0,11.0,7.0,9.0,9.0
Depreciation,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
Profit before tax,51.0,109.0,129.0,104.0,77.0,72.0,82.0,124.0,93.0,34.0,49.0,73.0,60.0
Tax %,26.0,26.0,26.0,26.0,27.0,22.0,27.0,27.0,25.0,22.0,26.0,24.0,21.0
Net Profit,38.0,81.0,95.0,78.0,56.0,57.0,60.0,91.0,70.0,27.0,36.0,56.0,48.0
EPS in Rs,5.34,11.52,13.43,11.22,8.12,8.18,8.66,13.14,10.1,3.87,5.27,8.05,6.88
