,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Reserves,6.0,24.03,23.84,23.91,24.18,26.79,25.2,25.25,25.06,24.98,24.93,24.88,25.36
Preference Capital,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.14
Other Liabilities,0.02,3.04,2.01,2.07,2.04,2.01,7.22,5.0,3.47,3.2,2.16,2.03,0.19
Total Liabilities,6.42,27.47,26.25,26.38,26.62,29.2,32.82,30.65,28.93,28.58,27.49,27.36,28.09
Fixed Assets,0.0,0.45,0.44,0.42,0.39,0.37,0.35,0.33,0.32,0.3,0.29,0.27,0.27
CWIP,0.0,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Other Assets,6.42,26.9,25.72,25.96,26.18,28.82,32.47,30.32,28.61,28.28,27.2,27.09,27.81
Total Assets,6.42,27.47,26.25,26.38,26.62,29.2,32.82,30.65,28.93,28.58,27.49,27.36,28.09
