,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.22,50.1,31.08,31.08,31.08,30.95,65.95,70.85
FIIs,4.0,3.08,3.08,3.08,3.08,3.32,0.05,0.05
DIIs,7.27,4.18,3.72,0.0,0.0,0.0,11.32,6.99
Public,33.5,42.64,62.12,65.83,65.84,65.73,22.67,22.12
No. of Shareholders,21601.0,23856.0,25823.0,26951.0,28617.0,34476.0,42748.0,52838.0
