,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,38.29,37.23,30.58,30.64,67.65,53.87,52.23,63.8,40.25,22.72,32.17
Inventory Days,154.77,141.48,173.51,204.6,168.74,132.75,162.61,157.94,108.0,138.61,116.32
Days Payable,53.63,58.07,32.76,57.35,0.0,45.82,46.4,54.06,19.05,34.74,9.96
Cash Conversion Cycle,139.43,120.64,171.33,177.9,236.38,140.8,168.44,167.68,129.19,126.59,138.53
Working Capital Days,121.67,104.4,133.07,139.85,142.34,85.89,124.22,145.06,141.52,118.21,124.33
ROCE %,,5.1,,17.12,12.5,21.21,19.99,12.66,10.05,8.54,9.44
