,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.04,25.36,29.02,39.47,42.7,37.61,36.44,37.39,44.88,38.39,33.53,29.5,25.64
Expenses,21.27,24.51,28.42,38.25,40.51,36.04,35.22,36.44,44.18,38.14,33.78,29.17,25.27
Operating Profit,0.77,0.85,0.6,1.22,2.19,1.57,1.22,0.95,0.7,0.25,-0.25,0.33,0.37
OPM %,3.49,3.35,2.07,3.09,5.13,4.17,3.35,2.54,1.56,0.65,-0.75,1.12,1.44
Other Income,0.24,0.21,0.58,0.31,0.26,0.38,0.82,0.29,0.29,0.29,0.67,0.3,0.91
Interest,0.26,0.25,0.34,0.31,0.32,0.28,0.31,0.21,0.26,0.29,0.46,0.27,0.26
Depreciation,0.23,0.23,0.29,0.29,0.29,0.29,0.18,0.29,0.29,0.29,0.22,0.29,0.29
Profit before tax,0.52,0.58,0.55,0.93,1.84,1.38,1.55,0.74,0.44,-0.04,-0.26,0.07,0.73
Tax %,26.92,27.59,16.36,25.81,27.72,23.91,36.77,25.68,31.82,-0.0,-0.0,28.57,27.4
Net Profit,0.38,0.43,0.47,0.69,1.33,1.05,0.98,0.55,0.31,-0.04,-0.25,0.05,0.53
EPS in Rs,0.92,1.05,1.14,1.68,3.24,2.55,2.38,1.34,0.75,-0.1,-0.61,0.12,1.29
