,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.67,37.65,37.64,37.64,37.63,37.63,37.63,37.63
FIIs,17.21,16.63,16.52,15.75,17.16,16.21,16.72,16.0
DIIs,19.26,19.51,20.97,22.89,19.05,22.25,24.88,25.17
Government,10.99,10.99,10.98,10.98,10.98,10.98,2.01,2.01
Public,14.87,15.22,13.88,12.74,15.18,12.93,18.75,19.19
No. of Shareholders,126645.0,129898.0,122444.0,112586.0,133778.0,155457.0,159984.0,168296.0
