,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,39,39,39,39,39,39,39,58,58,64,64,64,64
Reserves,148,217,286,367,439,518,652,3329,3403,4504,4780,5059,5143
Borrowings,0,0,0,0,0,25,25,1569,1519,550,387,297,352
Other Liabilities,80,93,99,102,89,100,112,503,610,548,461,413,272
Total Liabilities,267,349,425,508,568,682,829,5459,5590,5666,5692,5833,5831
Fixed Assets,96,94,95,84,82,103,104,4567,4674,4667,4710,4732,4734
CWIP,0,0,0,0,0,0,0,10,4,4,12,13,15
Investments,0,0,5,0,94,30,148,46,110,0,27,70,64
Other Assets,171,255,324,423,391,550,577,835,802,995,943,1018,1018
Total Assets,267,349,425,508,568,682,829,5459,5590,5666,5692,5833,5831
