,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,103,84,74,72,85,78,255,93,105,99,72,76
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,103,84,74,72,85,78,255,93,105,99,72,76
Working Capital Days,-8,14,27,17,-77,-63,220,100,134,127,137,312
ROCE %,-8,-4,1,-4,2,-4,-0,-1,7,10,16,2
