,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,98,142,117,84,105,113,145,105,155,178,269,278
Inventory Days,2,1,1,6,0,8,3,25,0,0,15,8
Days Payable,36,47,29,46,27,31,58,84,103,70,197,156
Cash Conversion Cycle,64,96,89,44,78,90,90,46,52,108,88,130
Working Capital Days,66,98,90,69,90,95,83,17,39,82,70,100
ROCE %,13,12,13,7,5,5,4,4,7,6,5,5
