,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,608.0,421.0,426.0,334.0,827.0,459.0,512.0,392.0,540.0,572.0,659.0,495.0,941.0
Expenses,559.0,379.0,384.0,287.0,780.0,432.0,476.0,366.0,503.0,533.0,618.0,453.0,884.0
Operating Profit,50.0,42.0,42.0,46.0,47.0,27.0,36.0,26.0,37.0,39.0,41.0,42.0,57.0
OPM %,8.0,10.0,10.0,14.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0
Other Income,1.0,1.0,2.0,1.0,0.0,2.0,-2.0,3.0,0.0,1.0,0.0,0.0,0.0
Interest,6.0,6.0,5.0,6.0,5.0,2.0,6.0,4.0,4.0,6.0,4.0,8.0,6.0
Depreciation,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0
Profit before tax,37.0,29.0,30.0,34.0,34.0,18.0,19.0,17.0,24.0,25.0,29.0,25.0,42.0
Tax %,1.0,-2.0,5.0,0.0,0.0,3.0,2.0,-0.0,2.0,1.0,0.0,0.0,1.0
Net Profit,36.0,29.0,29.0,34.0,34.0,18.0,19.0,17.0,24.0,25.0,29.0,25.0,42.0
EPS in Rs,13.5,10.99,10.68,12.54,12.79,6.64,7.09,6.31,8.88,9.33,10.85,9.38,15.52
