,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,45.65,45.65,45.65,45.65,45.65,45.65,45.65,45.66,45.66,45.66,45.66,66.85
DIIs,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17
Public,48.18,48.18,48.18,48.18,48.18,48.18,48.18,48.18,48.18,48.18,48.18,26.98
No. of Shareholders,295.0,300.0,430.0,423.0,484.0,533.0,532.0,539.0,541.0,515.0,493.0,462.0
