,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,5,2,5,5,7,10,8,12,8,10,14
Cash from Investing Activity,-3,-10,-4,-10,-7,-5,-5,-4,-8,-7,-13
Cash from Financing Activity,-2,8,0,4,0,-6,-2,-8,0,-1,-1
Net Cash Flow,0,0,1,0,1,-1,1,0,0,2,1
