,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,49.69,49.69,49.69,48.97,48.13,48.13,48.13,48.13,48.13,48.13,48.19,47.93
Public,50.31,50.31,50.31,51.03,51.87,51.87,51.87,51.86,51.86,51.86,51.81,52.07
No. of Shareholders,1110.0,1835.0,1816.0,1791.0,1727.0,1730.0,1913.0,2139.0,2190.0,2926.0,3486.0,4599.0
