,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,32.0,34.0,34.0,35.0,38.0,42.0,40.0,33.0,35.0,38.0,38.0,39.0,41.0
Expenses,15.0,19.0,16.0,15.0,15.0,22.0,13.0,12.0,11.0,14.0,14.0,12.0,13.0
Operating Profit,18.0,15.0,18.0,20.0,22.0,20.0,27.0,21.0,24.0,24.0,24.0,27.0,28.0
OPM %,54.0,44.0,53.0,58.0,59.0,48.0,68.0,64.0,68.0,63.0,63.0,70.0,69.0
Other Income,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0
Interest,1.0,1.0,7.0,2.0,2.0,1.0,9.0,5.0,3.0,2.0,5.0,4.0,6.0
Depreciation,2.0,2.0,9.0,4.0,6.0,3.0,8.0,3.0,6.0,8.0,10.0,7.0,8.0
Profit before tax,15.0,11.0,4.0,15.0,15.0,15.0,12.0,16.0,17.0,16.0,10.0,16.0,17.0
Tax %,37.0,28.0,135.0,21.0,21.0,24.0,45.0,28.0,28.0,36.0,-20.0,24.0,6.0
Net Profit,9.0,8.0,-1.0,11.0,12.0,12.0,7.0,11.0,12.0,10.0,13.0,12.0,16.0
EPS in Rs,9.14,8.09,-1.24,11.25,11.2,11.19,6.38,10.87,11.61,9.64,12.06,11.68,14.74
