,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.95,7.77,7.61,9.44,8.92,6.74,9.44,6.39,7.02,6.58,9.21,7.3,11.0
Expenses,7.62,6.49,6.76,7.52,7.82,7.41,7.6,7.13,8.09,8.12,9.1,9.41,11.36
Operating Profit,0.33,1.28,0.85,1.92,1.1,-0.67,1.84,-0.74,-1.07,-1.54,0.11,-2.11,-0.36
OPM %,4.15,16.47,11.17,20.34,12.33,-9.94,19.49,-11.58,-15.24,-23.4,1.19,-28.9,-3.27
Other Income,0.64,0.61,7.49,0.92,0.78,3.44,2.56,0.97,0.67,2.27,0.72,0.77,1.32
Interest,1.65,2.04,1.61,1.86,1.74,2.07,2.25,2.36,2.39,2.56,2.86,2.75,2.93
Depreciation,0.5,0.51,0.48,0.41,0.41,0.42,0.43,0.88,0.9,0.39,0.39,0.39,0.38
Profit before tax,-1.18,-0.66,6.25,0.57,-0.27,0.28,1.72,-3.01,-3.69,-2.22,-2.42,-4.48,-2.35
Tax %,23.73,-6.06,14.08,-19.3,-25.93,-10.71,51.74,-1.66,1.36,-0.45,42.15,2.23,-0.0
Net Profit,-0.9,-0.71,5.36,0.68,-0.34,0.3,0.83,-3.06,-3.63,-2.23,-1.4,-4.39,-2.36
EPS in Rs,-1.51,-1.29,4.56,-0.23,-1.02,-0.41,3.0,-3.41,-4.1,-2.63,-1.68,-5.07,-2.83
