,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0,0,-2,0,0.0,0,0,0,0,0.0,1.0,-1,0
Expenses,0,0,-1,0,0.0,1,6,1,1,0.0,6.0,1,2
Operating Profit,-0,-0,-0,-0,-0.0,-1,-6,-1,-1,-0.0,-5.0,-2,-2
OPM %,,,,,-138.0,,,,,-115.0,-358.0,,
Other Income,0,0,0,0,1.0,0,1,8,0,0.0,0.0,-0,-0
Interest,8,9,9,10,11.0,11,11,11,12,12.0,13.0,13,14
Depreciation,0,0,0,0,0.0,0,0,0,0,0.0,-0.0,0,0
Profit before tax,-9,-9,-10,-10,-10.0,-12,-17,-4,-13,-13.0,-18.0,-15,-16
Tax %,0,0,0,0,0.0,0,-4,0,0,0.0,0.0,0,0
Net Profit,-9,-9,-10,-10,-10.0,-12,-17,-4,-13,-13.0,-18.0,-15,-16
EPS in Rs,-5.71,-5.89,-6.31,-6.62,-6.74,-7.77,-11.40,-2.62,-8.53,-8.37,-11.57,-10.15,-10.58
