,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1,,1,3,1,6
Cash from Investing Activity,0,,0,-2,1,-6
Cash from Financing Activity,-1,,-1,-1,0,0
Net Cash Flow,0,,0,1,1,0
