,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,8,8,8,8,8,8
Reserves,12,9,11,13,16,21,24
Borrowings,2,2,1,0,0,1,0
Other Liabilities,4,8,7,10,9,11,10
Total Liabilities,18,26,26,30,33,40,42
Fixed Assets,1,1,1,2,1,1,1
CWIP,0,0,0,0,0,0,0
Investments,0,1,1,2,1,7,4
Other Assets,17,24,24,27,31,32,36
Total Assets,18,26,26,30,33,40,42
