,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.39,59.57,59.66,62.08,62.08,62.09,62.09,62.09
Public,40.61,40.43,40.34,37.92,37.92,37.91,37.9,37.91
No. of Shareholders,1174.0,1187.0,1219.0,1192.0,1191.0,1679.0,1864.0,1929.0
