,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.25,0.31,0.52,0.34,0.31,0.4,1.45,1.79,0.8,0.4,0.31,0.36,1.98
Expenses,0.13,0.11,0.23,0.13,0.05,0.33,1.33,1.62,0.58,0.33,0.39,0.11,0.18
Operating Profit,0.12,0.2,0.29,0.21,0.26,0.07,0.12,0.17,0.22,0.07,-0.08,0.25,1.8
OPM %,48.0,64.52,55.77,61.76,83.87,17.5,8.28,9.5,27.5,17.5,-25.81,69.44,90.91
Other Income,-0.0,-0.0,0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Interest,0.07,0.1,0.07,0.06,0.06,0.08,0.1,0.1,0.11,0.08,0.14,0.13,0.12
Depreciation,0.01,0.01,-0.02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Profit before tax,0.04,0.09,0.25,0.15,0.2,-0.01,0.02,0.07,0.11,-0.01,-0.22,0.12,1.68
Tax %,50.0,22.22,56.0,26.67,25.0,-0.0,100.0,42.86,9.09,-0.0,4.55,25.0,10.71
Net Profit,0.03,0.07,0.1,0.11,0.15,-0.01,-0.0,0.04,0.1,-0.01,-0.21,0.09,1.5
EPS in Rs,0.05,0.12,0.17,0.18,0.25,-0.02,-0.0,0.07,0.17,-0.02,-0.35,0.15,2.5
