,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,23.01,31.19,35.98,25.9,32.6,38.82,44.94,49.83,39.45,37.82,43.3,39.23,43.06
Expenses,22.2,29.63,34.61,24.63,31.76,37.43,45.31,48.69,38.96,37.38,41.65,38.59,42.38
Operating Profit,0.81,1.56,1.37,1.27,0.84,1.39,-0.37,1.14,0.49,0.44,1.65,0.64,0.68
OPM %,3.52,5.0,3.81,4.9,2.58,3.58,-0.82,2.29,1.24,1.16,3.81,1.63,1.58
Other Income,0.36,0.16,0.13,0.12,0.1,0.08,0.94,0.07,0.1,0.14,0.14,0.13,0.15
Interest,0.02,0.0,0.03,0.06,0.01,0.01,0.06,0.03,0.01,0.01,0.02,0.0,0.0
Depreciation,0.13,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.09,0.11,0.14,0.13,0.13
Profit before tax,1.02,1.59,1.34,1.2,0.81,1.35,0.4,1.06,0.49,0.46,1.63,0.64,0.7
Tax %,25.49,27.04,15.67,25.0,27.16,23.7,22.5,23.58,34.69,8.7,26.38,20.31,22.86
Net Profit,0.76,1.17,1.12,0.9,0.59,1.02,0.31,0.81,0.33,0.42,1.21,0.51,0.54
EPS in Rs,1.04,1.6,1.53,1.23,0.81,1.39,0.42,1.11,0.45,0.57,1.65,0.7,0.74
