,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.04,0.05,0.21,-1.28,-1.37,-3.72,-0.03,-2.94,5.44,-0.17,0.32
Cash from Investing Activity,-2.36,0.07,0.1,-0.01,0.0,-0.75,1.07,7.0,0.0,0.64,0.15
Cash from Financing Activity,-0.65,-0.19,-0.25,1.25,1.42,4.5,-1.09,-4.08,-5.47,-0.47,-0.46
Net Cash Flow,0.03,-0.07,0.06,-0.03,0.05,0.02,-0.06,-0.02,-0.02,0.0,0.01
