,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,5,13,8,-7,0,12,8,16
Cash from Investing Activity,-2,-5,-3,-3,-5,-3,-2,-7,-19
Cash from Financing Activity,4,-2,-9,2,8,2,-6,-8,7
Net Cash Flow,2,-2,1,8,-4,0,4,-7,4
