,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.59,74.59,74.59,74.59,74.59,74.59
Public,25.41,25.41,25.41,25.41,25.41,25.41
No. of Shareholders,450.0,561.0,628.0,698.0,750.0,1233.0
