,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,110.94,128.48,74.53,185.93,0.73,0.92
Inventory Days,,81.47,201.08,44.5,32.03,7.69,38.12
Days Payable,,61.3,23.68,82.56,176.36,0.74,1.32
Cash Conversion Cycle,,131.11,305.88,36.47,41.6,7.69,37.72
Working Capital Days,,71.37,99.28,5.61,2.11,-3.58,18.46
ROCE %,,44.22,2.43,0.7,1.25,34.57,6.86
