,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,11,11,11,11,11,11,11,11,13,13,13,13
Reserves,111,118,121,119,118,89,92,102,89,94,105,120,124
Borrowings,51,48,32,34,34,30,29,30,28,27,24,32,33
Other Liabilities,60,59,48,41,39,49,62,75,60,66,72,71,69
Total Liabilities,228,235,211,206,201,179,194,217,188,199,214,236,239
Fixed Assets,52,54,46,41,37,39,35,32,32,29,33,69,68
CWIP,4,0,0,0,2,0,0,0,0,0,9,0,2
Investments,0,0,0,0,0,0,0,0,0,7,7,7,7
Other Assets,172,180,164,164,162,139,159,185,156,163,165,159,162
Total Assets,228,235,211,206,201,179,194,217,188,199,214,236,239
