,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.8,54.8,59.69,57.08,57.08,57.08
FIIs,0.0,0.0,0.0,0.47,0.08,0.0
Public,45.2,45.2,40.31,42.45,42.83,42.92
No. of Shareholders,123.0,126.0,109.0,3252.0,3843.0,17092.0
