,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,106,106
Reserves,-2,-3,-3,-3,-3,2512,2507
Borrowings,0,0,0,0,0,54,54
Other Liabilities,0,0,0,0,0,27,51
Total Liabilities,10,9,9,9,9,2699,2718
Fixed Assets,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0
Other Assets,10,9,9,9,9,2699,2718
Total Assets,10,9,9,9,9,2699,2718
