,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.0,1.0,1.0,5.83,5.83,5.83,5.83,5.83,5.83,5.83,11.66,11.66,11.66
Reserves,0.09,0.09,1.42,0.14,0.06,-0.05,0.19,0.49,-0.41,1.73,4.63,3.71,3.95
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.49,0.0,0.0,0.0
Other Liabilities,0.26,0.06,0.03,0.1,0.04,0.01,0.03,0.13,0.73,12.94,2.54,0.11,0.15
Total Liabilities,1.35,1.15,2.45,6.07,5.93,5.79,6.05,6.45,6.61,20.99,18.83,15.48,15.76
Fixed Assets,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.25,0.24
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.25,0.1,0.0,0.0,0.05,0.0,0.0,0.58,0.58,0.48,0.41
Other Assets,1.34,1.14,2.19,5.96,5.93,5.79,6.0,6.45,6.61,20.4,18.25,14.75,15.11
Total Assets,1.35,1.15,2.45,6.07,5.93,5.79,6.05,6.45,6.61,20.99,18.83,15.48,15.76
