,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,7,9,9,10,11,13,13
Reserves,9,10,10,10,11,13,15,22,27,39,56,92,118
Borrowings,7,9,14,13,21,20,35,35,37,44,64,69,66
Other Liabilities,5,5,4,5,12,14,12,32,49,88,168,229,281
Total Liabilities,28,30,34,34,50,53,69,98,122,181,299,402,478
Fixed Assets,10,4,5,3,3,3,3,2,4,6,6,7,6
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,2,2,2,0,0,0,0,0,0,0,1,1,1
Other Assets,16,24,28,31,46,50,67,95,118,174,292,395,471
Total Assets,28,30,34,34,50,53,69,98,122,181,299,402,478
